timestamp,actual,predicted,signal,profit,cumulative_profit
2024-01-01,1.7379,1.6569722708984496,HOLD,0.0,0.0
2024-01-02,1.7701,1.6939517870149043,HOLD,0.0,0.0
2024-01-03,1.9162,1.8201552262656708,HOLD,0.0,0.0
2024-01-04,2.0068,1.912948582373502,HOLD,0.0,0.0
2024-01-05,1.9534,1.9461649842898725,HOLD,0.0,0.0
2024-01-06,1.7543,1.8840561765217945,BUY,-0.032299999999999995,-0.032299999999999995
2024-01-07,1.722,1.877891081365481,BUY,0.10139999999999993,0.06909999999999994
2024-01-08,1.8234,1.8968665635249282,HOLD,0.0,0.06909999999999994
2024-01-09,1.8441,1.8892290537770018,HOLD,0.0,0.06909999999999994
2024-01-10,2.2318,2.0733172972491696,SELL,-0.028000000000000025,0.041099999999999914
2024-01-11,2.2598,2.100862181674639,SELL,0.058099999999999596,0.09919999999999951
2024-01-12,2.2017,2.1052526243781426,HOLD,0.0,0.09919999999999951
2024-01-13,2.1756,2.1470500987190917,HOLD,0.0,0.09919999999999951
2024-01-14,2.0283,2.105478011469179,HOLD,0.0,0.09919999999999951
2024-01-15,2.1079,2.1512107215918617,HOLD,0.0,0.09919999999999951
2024-01-16,2.1513,2.142798886089741,HOLD,0.0,0.09919999999999951
2024-01-17,2.0364,2.031267609439136,HOLD,0.0,0.09919999999999951
2024-01-18,1.89,1.9658387527058612,HOLD,0.0,0.09919999999999951
2024-01-19,1.8541,1.9347593548464173,HOLD,0.0,0.09919999999999951
2024-01-20,1.8155,1.8834022141815816,HOLD,0.0,0.09919999999999951
2024-01-21,1.8146,1.8587231668346722,HOLD,0.0,0.09919999999999951
2024-01-22,1.6872,1.7634121269939018,HOLD,0.0,0.09919999999999951
2024-01-23,1.6893,1.7606089070641286,HOLD,0.0,0.09919999999999951
2024-01-24,1.7365,1.726785991292658,HOLD,0.0,0.09919999999999951
2024-01-25,1.7309,1.7032319892854864,HOLD,0.0,0.09919999999999951
2024-01-26,1.8173,1.753925821815583,HOLD,0.0,0.09919999999999951
2024-01-27,1.7979,1.7395456451429798,HOLD,0.0,0.09919999999999951
2024-01-28,1.7993,1.762268558439521,HOLD,0.0,0.09919999999999951
2024-01-29,1.8552,1.8065325743693939,HOLD,0.0,0.09919999999999951
2024-01-30,1.8841,1.830626655228648,HOLD,0.0,0.09919999999999951
2024-01-31,1.7616,1.7815362477217045,HOLD,0.0,0.09919999999999951
2024-02-01,1.7879,1.824608364166342,HOLD,0.0,0.09919999999999951
2024-02-02,1.792,1.8183429294912323,HOLD,0.0,0.09919999999999951
2024-02-03,1.7658,1.8043079215766717,HOLD,0.0,0.09919999999999951
2024-02-04,1.7314,1.7888235122177265,HOLD,0.0,0.09919999999999951
2024-02-05,1.7329,1.7903612855820725,HOLD,0.0,0.09919999999999951
2024-02-06,1.8311,1.8388489232148257,HOLD,0.0,0.09919999999999951
2024-02-07,1.8991,1.8645609719823972,HOLD,0.0,0.09919999999999951
2024-02-08,1.8628,1.8575052081157,HOLD,0.0,0.09919999999999951
2024-02-09,1.9828,1.945793279458261,HOLD,0.0,0.09919999999999951
2024-02-10,1.961,1.940972659844026,HOLD,0.0,0.09919999999999951
2024-02-11,1.9418,1.960174188602253,HOLD,0.0,0.09919999999999951
2024-02-12,2.0768,2.044338182801604,HOLD,0.0,0.09919999999999951
2024-02-13,2.0473,2.009158326217879,HOLD,0.0,0.09919999999999951
2024-02-14,2.1142,2.0691300405008635,HOLD,0.0,0.09919999999999951
2024-02-15,2.0744,2.050629640824809,HOLD,0.0,0.09919999999999951
2024-02-16,2.0125,2.0418379343598625,HOLD,0.0,0.09919999999999951
2024-02-17,1.9704,2.028907393979283,HOLD,0.0,0.09919999999999951
2024-02-18,2.0399,2.0585545597050987,HOLD,0.0,0.09919999999999951
2024-02-19,2.0545,2.0510390901174915,HOLD,0.0,0.09919999999999951
2024-02-20,2.0096,2.0321756713839925,HOLD,0.0,0.09919999999999951
2024-02-21,1.8771,1.9697642911285178,HOLD,0.0,0.09919999999999951
2024-02-22,1.8064,1.9294360854375079,HOLD,0.0,0.09919999999999951
2024-02-23,1.7982,1.9038419329807499,HOLD,0.0,0.09919999999999951
2024-02-24,1.8441,1.899501990992008,HOLD,0.0,0.09919999999999951
2024-02-25,1.905,1.9067832965897016,HOLD,0.0,0.09919999999999951
2024-02-26,1.9305,1.9040856858883792,HOLD,0.0,0.09919999999999951
2024-02-27,1.8981,1.8914738422505528,HOLD,0.0,0.09919999999999951
2024-02-28,1.9021,1.9071489277370577,HOLD,0.0,0.09919999999999951
2024-02-29,1.9449,1.932490180710129,HOLD,0.0,0.09919999999999951
2024-03-01,1.9901,1.9568545341962658,HOLD,0.0,0.09919999999999951
2024-03-02,2.0274,1.9844115685684809,HOLD,0.0,0.09919999999999951
2024-03-03,2.0452,2.008132060331954,HOLD,0.0,0.09919999999999951
2024-03-04,1.985,1.9957657297030398,HOLD,0.0,0.09919999999999951
2024-03-05,1.9751,2.0088004133449626,HOLD,0.0,0.09919999999999951
2024-03-06,2.0554,2.0496560046912773,HOLD,0.0,0.09919999999999951
2024-03-07,2.1683,2.0991377577391526,HOLD,0.0,0.09919999999999951
2024-03-08,2.1377,2.0967495787009707,HOLD,0.0,0.09919999999999951
2024-03-09,2.1003,2.108518081898655,HOLD,0.0,0.09919999999999951
2024-03-10,2.0694,2.1087029031899016,HOLD,0.0,0.09919999999999951
2024-03-11,2.083,2.1190329569941255,HOLD,0.0,0.09919999999999951
2024-03-12,2.0173,2.082745470229751,HOLD,0.0,0.09919999999999951
