timestamp,actual,predicted,signal,profit,cumulative_profit
2024-03-18,8.227,9.10164744682199,HOLD,0.0,-0.17600000000000193
2024-03-19,7.433,8.636083495439589,BUY,1.995000000000001,1.818999999999999
2024-03-20,9.428,9.0063443634239,HOLD,0.0,1.818999999999999
2024-03-21,8.409,8.463452758780274,HOLD,0.0,1.818999999999999
2024-03-22,8.086,8.513565734453977,HOLD,0.0,1.818999999999999
2024-03-23,8.062,8.438889277061868,HOLD,0.0,1.818999999999999
2024-03-24,8.751,8.609450001106481,HOLD,0.0,1.818999999999999
2024-03-25,9.044,8.724547068011585,HOLD,0.0,1.818999999999999
2024-03-26,9.529,8.933204482854482,HOLD,0.0,1.818999999999999
2024-03-27,8.889,8.88705531021337,HOLD,0.0,1.818999999999999
2024-03-28,9.27,8.943777631423803,HOLD,0.0,1.818999999999999
2024-03-29,8.776,8.835109691379305,HOLD,0.0,1.818999999999999
2024-03-30,8.383,8.78272958919301,HOLD,0.0,1.818999999999999
2024-03-31,8.699,8.85235789951982,HOLD,0.0,1.818999999999999
2024-04-01,8.192,8.606959634213474,HOLD,0.0,1.818999999999999
2024-04-02,7.601,8.351629509207006,HOLD,0.0,1.818999999999999
2024-04-03,7.328,8.110717467912025,HOLD,0.0,1.818999999999999
2024-04-04,7.57,8.040826537754354,HOLD,0.0,1.818999999999999
2024-04-05,7.473,7.818681817734743,HOLD,0.0,1.818999999999999
2024-04-06,7.585,7.865663975097829,HOLD,0.0,1.818999999999999
2024-04-07,7.43,7.8024578684801025,HOLD,0.0,1.818999999999999
2024-04-08,7.787,7.984997256107759,HOLD,0.0,1.818999999999999
2024-04-09,7.357,7.841956588137398,HOLD,0.0,1.818999999999999
2024-04-10,7.56,7.969660257528764,HOLD,0.0,1.818999999999999
2024-04-11,7.184,7.811104246325512,HOLD,0.0,1.818999999999999
2024-04-12,5.865,7.257009715239473,BUY,-0.9089999999999998,0.9099999999999993
2024-04-13,4.956,6.71903364404471,BUY,0.4429999999999996,1.3529999999999989
2024-04-14,5.399,6.925130286545089,BUY,-0.22100000000000009,1.1319999999999988
2024-04-15,5.178,6.456575681726632,BUY,-0.08300000000000018,1.0489999999999986
2024-04-16,5.095,6.269962873007678,BUY,-0.3330000000000002,0.7159999999999984
2024-04-17,4.762,6.000497943648854,BUY,0.13100000000000023,0.8469999999999986
2024-04-18,4.893,6.016219261934658,BUY,0.5129999999999999,1.3599999999999985
2024-04-19,5.406,6.213764067985618,HOLD,0.0,1.3599999999999985
2024-04-20,5.649,6.226074200555883,HOLD,0.0,1.3599999999999985
2024-04-21,5.633,6.381524597549518,HOLD,0.0,1.3599999999999985
2024-04-22,5.701,6.594313775851296,HOLD,0.0,1.3599999999999985
2024-04-23,5.688,6.674345203588686,BUY,-0.2999999999999998,1.0599999999999987
2024-04-24,5.388,6.6137153674880444,BUY,0.12100000000000044,1.1809999999999992
2024-04-25,5.509,6.724981031727433,BUY,-0.18200000000000038,0.9989999999999988
2024-04-26,5.327,6.605555423971241,BUY,-0.1980000000000004,0.8009999999999984
2024-04-27,5.129,6.5251377514964,BUY,-0.021999999999999353,0.778999999999999
2024-04-28,5.107,6.458350609528746,BUY,0.009999999999999787,0.7889999999999988
2024-04-29,5.117,6.405704487897969,BUY,-0.27700000000000014,0.5119999999999987
2024-04-30,4.84,6.179458275281579,BUY,0.008000000000000007,0.5199999999999987
2024-05-01,4.848,6.114189154101237,BUY,0.09499999999999975,0.6149999999999984
2024-05-02,4.943,6.096140507700429,BUY,0.36400000000000077,0.9789999999999992
2024-05-03,5.307,6.21968872144924,HOLD,0.0,0.9789999999999992
2024-05-04,5.28,6.098538397755032,HOLD,0.0,0.9789999999999992
