Price,Adj Close,Adj Close.1,Close,Close.1,Close.2,High,High.1,High.2,Low,Low.1,Low.2,Open,Open.1,Open.2,Volume,Volume.1,Volume.2,label
Ticker,COVALENT,TOKEN-USD,COVALENT,TOKEN-USD,X,COVALENT,TOKEN-USD,X,COVALENT,TOKEN-USD,X,COVALENT,TOKEN-USD,X,COVALENT,TOKEN-USD,X,0
2024-04-19,,,,,38.349876403808594,,,38.697697035345065,,,37.85298762106475,,,38.578444788955494,,,3415200,0
2024-04-22,,,,,38.59831619262695,,,39.15483292768551,,,38.111363575580704,,,38.260431709012856,,,2055900,0
2024-04-23,,,,,37.70391845703125,,,38.32999936793928,,,37.50516598204117,,,38.25049913613534,,,3796300,0
2024-04-24,,,,,36.37225341796875,,,37.98217562816092,,,36.153624955232644,,,37.95235972659133,,,5447600,0
2024-04-25,,,,,36.93870544433594,,,37.31634193115635,,,35.93499190287123,,,36.37225260958535,,,4227000,0
2024-04-26,,,,,37.18714904785156,,,37.66416554307342,,,36.50144399628012,,,36.76976435323242,,,3229100,0
2024-04-29,,,,,36.730010986328125,,,37.405779906742026,,,36.461690639314384,,,37.306403685311686,,,2099800,0
2024-04-30,,,,,36.27288055419922,,,36.73001731710655,,,36.19337653058377,,,36.66045319192328,,,3624100,0
2024-05-01,,,,,36.7498893737793,,,36.968521624266536,,,36.07412040950973,,,36.481569009352256,,,2872400,0
2024-05-02,,,,,36.8194580078125,,,37.26665867004515,,,36.45176137040368,,,37.12753041756401,,,2272500,0
2024-05-03,,,,,36.243064880371094,,,36.82939372857341,,,36.02443262786714,,,36.37225321961422,,,2191500,0
2024-05-06,,,,,37.80329513549805,,,37.92254736811649,,,36.89895780697458,,,36.96852192524869,,,4107700,0
2024-05-07,,,,,37.89273452758789,,,38.26043111580342,,,37.72379039292018,,,37.91261053113468,,,2079100,0
2024-05-08,,,,,38.111366271972656,,,38.21074629827863,,,37.49522527271715,,,37.66416942195711,,,2216700,0
2024-05-09,,,,,37.982173919677734,,,38.78713119760574,,,37.763541675815816,,,38.05173803527744,,,2583600,0
2024-05-10,,,,,37.83291244506836,,,38.36030321760153,,,37.76325720325929,,,38.36030321760153,,,1104800,0
2024-05-13,,,,,37.78316116333008,,,38.25084583982632,,,37.75330620394755,,,37.96227573592053,,,787700,0
2024-05-14,,,,,37.81301498413086,,,38.16129123535096,,,37.63390039895297,,,37.89262315351056,,,1615400,0
2024-05-15,,,,,38.0418815612793,,,38.26080022414977,,,37.85281785893518,,,38.111536809296936,,,1632900,0
2024-05-16,,,,,37.16621017456055,,,38.250846758667876,,,37.09655492753839,,,38.14139122472325,,,2004600,0
2024-05-17,,,,,35.733299255371094,,,37.16621215078075,,,35.39497212501967,,,37.16621215078075,,,6223400,0
2024-05-20,,,,,36.56916427612305,,,36.74827885380265,,,35.882560925635424,,,36.330343573908145,,,2892000,0
2024-05-21,,,,,35.98206329345703,,,36.65871744510676,,,35.91240805395714,,,36.320390369281895,,,1911700,0
2024-05-22,,,,,36.041770935058594,,,36.22088550018119,,,35.793001127491216,,,35.88255841005251,,,1843700,0
2024-05-23,,,,,35.753196716308594,,,36.220885164902434,,,35.42481875131479,,,36.220885164902434,,,4145400,0
2024-05-24,,,,,35.733299255371094,,,35.93231588427072,,,35.584035834714754,,,35.80295450609699,,,1551100,0
2024-05-28,,,,,36.638816833496094,,,36.638816833496094,,,35.693490808685915,,,35.77309896888829,,,3712900,0
2024-05-29,,,,,36.93733596801758,,,36.967190922924964,,,36.419894368754996,,,36.419894368754996,,,3576900,0
2024-05-30,,,,,37.93242263793945,,,38.76828941907008,,,37.00699856611889,,,37.00699856611889,,,4873800,0
2024-05-31,,,,,38.16128921508789,,,38.64887973690938,,,37.81301298230557,,,37.98217463939235,,,3694400,0
2024-06-03,,,,,38.5394172668457,,,38.7085827060719,,,37.90256718113141,,,38.29064746486819,,,2008700,0
2024-06-04,,,,,37.90256881713867,,,38.55932097086999,,,37.643849882122254,,,38.55932097086999,,,2150600,0
2024-06-05,,,,,38.181190490722656,,,38.32050098104196,,,37.892620387601035,,,37.892620387601035,,,1659300,0
2024-06-06,,,,,38.13143539428711,,,38.60907296422018,,,37.95232083107146,,,38.07172927457324,,,1322200,0
2024-06-07,,,,,38.08168029785156,,,38.310548051479174,,,37.86276166571829,,,37.88266370463275,,,2260300,0
2024-06-10,,,,,37.86276626586914,,,38.22099541800103,,,37.8130130605011,,,37.86276626586914,,,1653900,0
2024-06-11,,,,,37.0567512512207,,,37.88266501719532,,,36.230833689320164,,,37.862762977591295,,,3421200,0
2024-06-12,,,,,37.0567512512207,,,37.295568134617206,,,36.95724105320056,,,37.11645357410687,,,2142700,0
2024-06-13,,,,,36.5791130065918,,,37.016950323302105,,,36.11142832182339,,,36.87763983014018,,,2618900,0
2024-06-14,,,,,36.28058624267578,,,36.54925807864488,,,36.05171848520415,,,36.25073508176561,,,2856900,0
2024-06-17,,,,,36.68857192993164,,,37.106507200720564,,,36.1810831681803,,,36.40000182411384,,,3653100,0
2024-06-18,,,,,36.88758850097656,,,36.99704782881333,,,35.81290485551579,,,36.65872072273886,,,3152700,0
2024-06-20,,,,,36.83783721923828,,,37.27567075751407,,,36.83783721923828,,,37.016951802152555,,,2414200,0
2024-06-21,,,,,36.46965789794922,,,37.016950754282874,,,36.41990089616101,,,36.768180929047006,,,3984800,0
2024-06-24,,,,,36.09152603149414,,,36.54926159041815,,,36.03181990801119,,,36.51941042663977,,,2456900,0
2024-06-25,,,,,35.03673553466797,,,36.04176758967197,,,34.5093448062737,,,36.00196351313355,,,4663000,0
2024-06-26,,,,,36.997047424316406,,,37.166209077541055,,,34.569055381103524,,,35.295462789983695,,,5070900,0
2024-06-27,,,,,36.61891555786133,,,37.066701978532166,,,36.29054137998677,,,36.75822604519757,,,2381600,0
2024-06-28,,,,,37.61399459838867,,,38.07173013880779,,,36.72837468012201,,,36.92739128775999,,,3627000,0
2024-07-01,,,,,38.002071380615234,,,38.48966183443351,,,37.38512337033403,,,37.66374431770121,,,1886300,0
2024-07-02,,,,,38.15134048461914,,,38.40011030942862,,,37.67370287649609,,,38.01202999007403,,,1706000,0
2024-07-03,,,,,38.997154235839844,,,39.44494065516969,,,38.25084480226546,,,38.360304126537876,,,3585700,0
2024-07-05,,,,,38.50956726074219,,,38.97725192126265,,,38.49961434264594,,,38.70858386748066,,,2032800,0
2024-07-08,,,,,39.00710678100586,,,39.11656610423159,,,38.410056962299926,,,38.509567163380595,,,1540000,0
2024-07-09,,,,,38.59912109375,,,39.23597114164669,,,38.43990858177583,,,39.007103392929174,,,965600,0
2024-07-10,,,,,37.99212646484375,,,38.798142032282016,,,37.74335664974966,,,38.64887862485511,,,2053900,0
2024-07-11,,,,,38.5394172668457,,,38.80808910849253,,,38.012026501349666,,,38.21104310211687,,,2182400,0
2024-07-12,,,,,39.10661315917969,,,39.20612336019171,,,38.449861016204494,,,38.8080901479957,,,1892200,0
2024-07-15,,,,,38.37025451660156,,,39.87282240699075,,,38.2607951995411,,,39.703660768570636,,,4798500,0
2024-07-16,,,,,38.012027740478516,,,38.29064871307961,,,37.83291317354179,,,38.21104434773333,,,2625300,0
2024-07-17,,,,,37.95232009887695,,,38.410055620074544,,,37.594090979356785,,,37.74335437779882,,,1992400,0
2024-07-18,,,,,37.6537971496582,,,38.11153267148477,,,37.61399307056218,,,38.002073351933646,,,1986400,0
2024-07-19,,,,,37.99212646484375,,,38.230943361615445,,,37.31547226411373,,,37.414978671780915,,,3675500,0
2024-07-22,,,,,37.91251754760742,,,38.12148707303236,,,37.76325793907653,,,38.031929789543405,,,1582900,0
2024-07-23,,,,,39.28573226928711,,,39.385242481809556,,,37.69360682819272,,,37.75330915977972,,,3086700,0
2024-07-24,,,,,39.39518737792969,,,39.95243312048257,,,39.09666436424731,,,39.176268729797115,,,2834800,0
2024-07-25,,,,,40.43007278442383,,,40.967412718364194,,,39.305632119168024,,,39.574303984101334,,,3773000,0
2024-07-26,,,,,40.549476623535156,,,40.64898302325939,,,40.19124751104659,,,40.42011526715299,,,2843100,0
2024-07-29,,,,,40.7186393737793,,,40.897753934913005,,,40.380316087111105,,,40.449971328004665,,,2003600,0
2024-07-30,,,,,40.03203582763672,,,40.79824726843303,,,39.773316905410155,,,40.499724267117486,,,1765100,0
2024-07-31,,,,,40.88780975341797,,,41.20623483481336,,,40.19125346439315,,,40.32061483993703,,,2512200,0
2024-08-01,,,,,40.459922790527344,,,41.11667495403611,,,39.93253199441572,,,40.768398729420156,,,3391000,0
2024-08-02,,,,,40.09174346923828,,,40.111645509538796,,,38.8080903393007,,,38.8080903393007,,,3042900,0
2024-08-05,,,,,38.61902618408203,,,39.624054533604664,,,38.06178045017358,,,38.808089870765215,,,3150600,0
2024-08-06,,,,,39.663856506347656,,,39.94247746053549,,,38.74838169184708,,,39.05685760250204,,,2309900,0
2024-08-07,,,,,40.828102111816406,,,41.345543798860255,,,40.0618906019203,,,40.13154964457108,,,3218500,0
2024-08-08,,,,,41.60426330566406,,,42.310768636612245,,,40.99726437774979,,,41.27588534298547,,,2898300,0
2024-08-09,,,,,41.16642761230469,,,41.71372044198435,,,40.728594107746176,,,41.70377131966702,,,2233600,0
2024-08-12,,,,,40.94724655151367,,,41.73431135601453,,,40.73802794794345,,,41.34576143494994,,,1466300,0
2024-08-13,,,,,41.734310150146484,,,41.8140146447386,,,40.777879018157996,,,40.90739692161044,,,1114000,0
2024-08-14,,,,,42.122859954833984,,,42.501448702162506,,,41.23616835756729,,,41.77416229316263,,,2120200,0
2024-08-15,,,,,41.57490158081055,,,42.620998283891865,,,41.50516205397307,,,42.44166698616145,,,3344000,0
2024-08-16,,,,,41.63468551635742,,,41.95349591040999,,,41.55498101758444,,,41.59483326697093,,,1282800,0
2024-08-19,,,,,39.15393829345703,,,41.82397820725798,,,38.486430215266644,,,41.724351383818124,,,7641700,0
2024-08-20,,,,,37.808956146240234,,,39.183828315336136,,,37.48018079689399,,,39.04434544558586,,,4480200,0
2024-08-21,,,,,38.805240631103516,,,39.343234599206156,,,37.95839742934498,,,38.067989215497704,,,3135700,0
2024-08-22,,,,,38.008209228515625,,,38.98456640165757,,,37.90857861869349,,,38.51631203679144,,,2505800,0
2024-08-23,,,,,37.00196075439453,,,38.25727982713118,,,36.92226006752506,,,38.097874652873095,,,3652700,0
2024-08-26,,,,,37.67943572998047,,,37.87869315869366,,,36.713039671059086,,,37.28092087255409,,,2647500,0
2024-08-27,,,,,37.83884048461914,,,38.356908273202635,,,37.18129363767072,,,37.50010399979606,,,2599700,0
2024-08-28,,,,,37.251033782958984,,,37.85876723347417,,,36.85252272397087,,,37.75914041885698,,,2626800,0
2024-08-29,,,,,38.416690826416016,,,38.42665198859041,,,37.41044242341514,,,37.64955212131744,,,3609000,0
2024-08-30,,,,,37.769100189208984,,,38.69564397300108,,,37.20121900566147,,,38.496386550585285,,,4412000,0
2024-09-03,,,,,35.46768569946289,,,36.69311756302653,,,35.30828051566492,,,36.24478929593244,,,9050600,0
2024-09-04,,,,,29.270803451538086,,,36.912296682289565,,,26.819947367487607,,,35.94590443481754,,,53387600,0
2024-09-05,,,,,29.858612060546875,,,30.88478462074914,,,29.489988275993063,,,29.888501245886268,,,24434200,0
2024-09-06,,,,,31.153779983520508,,,32.08032377846503,,,30.466343958197214,,,30.924635275165954,,,24022000,0
2024-09-09,,,,,32.69801712036133,,,33.016827467624154,,,31.64195736998833,,,31.841212886897814,,,8822000,0
2024-09-10,,,,,31.103965759277344,,,32.698019512468086,,,30.20731111693871,,,32.31943077220219,,,10728300,0
2024-09-11,,,,,33.265899658203125,,,33.79392860499388,,,30.047904970207203,,,30.825006648841054,,,9480300,0
2024-09-12,,,,,34.61088562011719,,,35.10902730042646,,,33.29578808762283,,,33.55482388967453,,,16881900,0
2024-09-13,,,,,35.93593978881836,,,38.117798936388624,,,34.97950869403572,,,35.368058588758714,,,21286600,0
2024-09-16,,,,,36.234825134277344,,,36.7230056582306,,,35.786496857283424,,,36.26471621975657,,,3844600,0
2024-09-17,,,,,36.0953483581543,,,36.47393712722397,,,34.650736618734484,,,35.916017035990755,,,6238900,0
2024-09-18,,,,,36.6432991027832,,,37.72924806795391,,,36.2647141795268,,,37.211180288187045,,,9314700,0
2024-09-19,,,,,37.938472747802734,,,38.14769134444766,,,36.90233712558101,,,37.420404936691874,,,5420300,0
2024-09-20,,,,,38.81520080566406,,,39.114085069054404,,,37.410441347261795,,,37.90858305308557,,,6958900,0
2024-09-23,,,,,38.46649932861328,,,38.6159395452735,,,37.88865318273992,,,38.49638661184148,,,3216400,0
2024-09-24,,,,,37.659507751464844,,,39.09415812709496,,,37.46025033256964,,,38.715569411245994,,,5664600,0
2024-09-25,,,,,38.07795333862305,,,38.52627783497097,,,36.732968448020415,,,37.689403414844385,,,7287100,0
2024-09-26,,,,,35.985755920410156,,,37.878695930946236,,,35.567318709955444,,,37.84880864463365,,,8787900,0
2024-09-27,,,,,35.487613677978516,,,36.364344134967034,,,34.90977128169305,,,36.254752352778524,,,5976600,0
2024-09-30,,,,,35.198692321777344,,,35.50753772568141,,,34.45147981475368,,,35.49757656448294,,,5229000,0
2024-10-01,,,,,34.86991882324219,,,35.3182471110735,,,34.64077409846608,,,35.21861649126679,,,2150800,0
2024-10-02,,,,,34.47140121459961,,,35.00939511738307,,,34.47140121459961,,,34.58099298744653,,,1931300,0
2024-10-03,,,,,34.800174713134766,,,34.969541043753814,,,34.172515192713206,,,34.3219592025104,,,1768600,0
2024-10-04,,,,,35.338172912597656,,,35.397947483416736,,,34.879879666707524,,,35.01936253316422,,,2766100,0
2024-10-07,,,,,35.25846862792969,,,35.5473917236781,,,35.11898956115998,,,35.23854250403122,,,1201600,0
2024-10-08,,,,,35.12895202636719,,,35.467688544171374,,,34.99943791700064,,,35.118990864308095,,,2070900,0
2024-10-09,,,,,35.51750183105469,,,35.5374241529713,,,35.118986983376054,,,35.118986983376054,,,980600,0
2024-10-10,,,,,35.27838897705078,,,35.48760754295802,,,35.1189838124759,,,35.1189838124759,,,1132300,0
2024-10-11,,,,,36.473934173583984,,,36.573560988709474,,,35.51750306650949,,,35.557351512248054,,,2199600,0
2024-10-14,,,,,36.284637451171875,,,36.41415534963373,,,36.00567933188727,,,36.274676289991426,,,1019100,0
2024-10-15,,,,,36.83259582519531,,,36.96210992136603,,,35.94590427201153,,,36.07541836818225,,,2632300,0
2024-10-16,,,,,37.828880310058594,,,37.84880643327599,,,36.87244539822069,,,37.01192826074245,,,3291300,0
2024-10-17,,,,,37.659507751464844,,,37.9783181014895,,,37.529989859105086,,,37.95839197954806,,,1428300,0
2024-10-18,,,,,37.67943572998047,,,38.048059502762285,,,37.47021714006532,,,37.83884091284715,,,1715400,0
2024-10-21,,,,,38.77534484863281,,,38.83512321580157,,,37.34069824125576,,,37.709322004165,,,3290700,0
2024-10-22,,,,,38.77534484863281,,,38.865010499126335,,,38.05802344520391,,,38.60597850910019,,,2199200,0
2024-10-23,,,,,39.36315155029297,,,39.84137087922999,,,38.556164508815016,,,38.75542192911891,,,3148600,0
2024-10-24,,,,,39.35319137573242,,,39.711853981163955,,,39.034381015464234,,,39.373117498314095,,,2553200,0
2024-10-25,,,,,38.64583206176758,,,39.51259751219264,,,38.018172487071105,,,39.482710227856415,,,2364100,0
2024-10-28,,,,,38.28717041015625,,,38.84509046841415,,,37.95839507211513,,,38.84509046841415,,,2169100,0
2024-10-29,,,,,39.3133430480957,,,39.851337009853445,,,37.709326125365955,,,38.30709846082555,,,5577900,0
2024-10-30,,,,,39.383079528808594,,,39.72181601913677,,,39.004494592956625,,,39.243600468176886,,,2414600,0
2024-10-31,,,,,38.705604553222656,,,39.36315137696673,,,38.51631209505301,,,39.36315137696673,,,3390300,0
2024-11-01,,,,,38.486427307128906,,,39.37311889050983,,,38.29713103616933,,,38.42664893727019,,,6798900,0
2024-11-04,,,,,38.1177978515625,,,38.605978346756395,,,37.87869198493142,,,38.605978346756395,,,4057400,0
2024-11-05,,,,,38.934757232666016,,,39.79155776723158,,,38.21743196598645,,,38.376837158524175,,,4321000,0
2024-11-06,,,,,42.15275192260742,,,43.18888376776485,,,39.70189187600235,,,41.335799840578915,,,11262200,0
2024-11-07,,,,,41.83393859863281,,,43.13906732547146,,,41.804047514451355,,,42.54129884911231,,,4121900,0
2024-11-08,,,,,41.14568328857422,,,42.70173959003296,,,41.05591073646986,,,42.05338184649591,,,5040200,0
2024-11-11,,,,,40.14821243286133,,,41.19555634401286,,,40.09833963805418,,,41.155656586147,,,2945500,0
2024-11-12,,,,,39.928768157958984,,,40.237985578399865,,,39.639504421795365,,,39.99859083272783,,,4787500,0
2024-11-13,,,,,37.714385986328125,,,40.22801376992718,,,36.51741983151184,,,40.198087047647675,,,9068800,0
2024-11-14,,,,,36.288002014160156,,,37.75428203790383,,,36.198229457192134,,,37.654536443517365,,,5455500,0
2024-11-15,,,,,35.73939514160156,,,37.854033033155716,,,34.981314894124154,,,36.40769902327572,,,9943500,0
2024-11-18,,,,,37.913875579833984,,,37.96375217985172,,,35.84911066677166,,,35.908960303762726,,,4981000,0
2024-11-19,,,,,38.79165267944336,,,39.10087010787192,,,37.66450920683652,,,37.75428176315123,,,4688600,0
2024-11-20,,,,,38.28294372558594,,,42.04341041014529,,,37.94380338306452,,,39.23054207719434,,,10052000,0
2024-11-21,,,,,40.407554626464844,,,41.893788314708864,,,38.28294381585523,,,38.40263928848312,,,7837100,0
2024-11-22,,,,,38.931297302246094,,,40.46740376812506,,,38.66197963835429,,,39.150742170243205,,,4956300,0
2024-11-25,,,,,38.48244094848633,,,39.17069471071118,,,37.70441082048141,,,39.150744829987914,,,5305000,0
2024-11-26,,,,,39.52978515625,,,39.93874820054665,,,38.173223700519436,,,38.51236406445208,,,3943000,0
2024-11-27,,,,,40.34770965576172,,,40.6469502462578,,,38.981175215964264,,,39.759201512264184,,,2871500,0
2024-11-29,,,,,40.666900634765625,,,41.09581354835801,,,40.16816504268616,,,40.656923792095704,,,2884200,0
2024-12-02,,,,,40.84644317626953,,,41.654392349251225,,,40.16816250941431,,,41.075861077551394,,,2501100,0
2024-12-03,,,,,37.57473373413086,,,38.52233202055972,,,36.75680775343652,,,38.52233202055972,,,11718900,0
2024-12-04,,,,,38.29291534423828,,,39.10086831400345,,,37.16577192334249,,,37.65453444197705,,,7009100,0
2024-12-05,,,,,38.75175094604492,,,38.80162754538512,,,37.80415643938601,,,38.46248721714341,,,4191800,0
2024-12-06,,,,,38.35276794433594,,,38.84152669568782,,,37.395196516950094,,,38.70188133815871,,,4064900,0
2024-12-09,,,,,38.94127655029297,,,39.599607389906346,,,38.79165434831466,,,39.13079470842159,,,5269300,0
2024-12-10,,,,,35.170833587646484,,,38.95125042945999,,,30.47274504869184,,,38.94127739146965,,,12340300,0
