Price,Adj Close,Close,Close.1,High,High.1,Low,Low.1,Open,Open.1,Volume,Volume.1,label
Ticker,PROTOCOL-USD,BIO,PROTOCOL-USD,BIO,PROTOCOL-USD,BIO,PROTOCOL-USD,BIO,PROTOCOL-USD,BIO,PROTOCOL-USD,0
Date,,,,,,,,,,,,0
2024-02-21,,338.6400146484375,,350.3299865722656,,335.1499938964844,,341.8599853515625,,571100,,0
2024-02-22,,338.4700012207031,,342.0,,336.0799865722656,,341.2699890136719,,390400,,0
2024-02-23,,337.989990234375,,341.3699951171875,,336.3800048828125,,340.6000061035156,,277100,,0
2024-02-26,,338.1600036621094,,339.010009765625,,335.82000732421875,,336.6700134277344,,267400,,0
2024-02-27,,329.739990234375,,340.2099914550781,,328.4100036621094,,340.2099914550781,,200200,,0
2024-02-28,,330.3500061035156,,331.67999267578125,,326.760009765625,,329.7300109863281,,223300,,0
2024-02-29,,325.8800048828125,,334.989990234375,,325.19000244140625,,331.6600036621094,,279300,,0
2024-03-01,,332.29998779296875,,335.9800109863281,,322.0299987792969,,324.92999267578125,,310200,,0
2024-03-04,,334.6700134277344,,338.67999267578125,,331.9100036621094,,332.8699951171875,,145400,,0
2024-03-05,,330.94000244140625,,336.5,,329.92999267578125,,332.9100036621094,,196800,,0
2024-03-06,,333.25,,339.489990234375,,331.1400146484375,,334.2200012207031,,145700,,0
2024-03-07,,339.3999938964844,,339.3999938964844,,334.2200012207031,,335.82000732421875,,116800,,0
2024-03-08,,343.760009765625,,345.30999755859375,,339.3999938964844,,339.3999938964844,,141100,,0
2024-03-11,,344.25,,347.989990234375,,341.6400146484375,,343.7200012207031,,112400,,0
2024-03-12,,337.2200012207031,,344.30999755859375,,336.3500061035156,,344.30999755859375,,148800,,0
2024-03-13,,336.42999267578125,,340.7900085449219,,334.7799987792969,,338.4200134277344,,129200,,0
2024-03-14,,332.3999938964844,,335.67999267578125,,329.1600036621094,,334.4700012207031,,153000,,0
2024-03-15,,333.510009765625,,336.3599853515625,,328.1400146484375,,328.1400146484375,,166900,,0
2024-03-18,,333.42999267578125,,336.7300109863281,,332.6300048828125,,333.8699951171875,,146300,,0
2024-03-19,,336.4800109863281,,337.2300109863281,,329.2799987792969,,331.67999267578125,,127900,,0
2024-03-20,,336.2900085449219,,338.0400085449219,,332.2200012207031,,334.5,,172200,,0
2024-03-21,,351.989990234375,,352.57000732421875,,337.25,,339.6499938964844,,211000,,0
2024-03-22,,350.4599914550781,,360.1300048828125,,350.42999267578125,,354.07000732421875,,327600,,0
2024-03-25,,341.1099853515625,,350.05999755859375,,337.1499938964844,,350.05999755859375,,167600,,0
2024-03-26,,340.5199890136719,,343.8299865722656,,340.0400085449219,,342.7699890136719,,109900,,0
2024-03-27,,349.55999755859375,,350.0899963378906,,339.20001220703125,,342.6300048828125,,189700,,0
2024-03-28,,345.8699951171875,,350.32000732421875,,345.04998779296875,,350.32000732421875,,137900,,0
2024-04-01,,338.9800109863281,,346.8299865722656,,337.2099914550781,,346.8299865722656,,261900,,0
2024-04-02,,328.7200012207031,,337.45001220703125,,328.44000244140625,,335.7699890136719,,225700,,0
2024-04-03,,328.17999267578125,,333.29998779296875,,322.1300048828125,,322.1300048828125,,200300,,0
2024-04-04,,322.8299865722656,,331.92999267578125,,322.0199890136719,,330.5,,130200,,0
2024-04-05,,324.5899963378906,,328.3699951171875,,322.3800048828125,,322.3800048828125,,159000,,0
2024-04-08,,326.32000732421875,,329.30999755859375,,324.5199890136719,,324.6000061035156,,201300,,0
2024-04-09,,339.4800109863281,,339.8999938964844,,329.3599853515625,,330.260009765625,,101500,,0
2024-04-10,,331.0899963378906,,332.010009765625,,326.6000061035156,,330.2900085449219,,105600,,0
2024-04-11,,311.8699951171875,,330.489990234375,,311.6600036621094,,330.4100036621094,,271100,,0
2024-04-12,,300.45001220703125,,309.79998779296875,,300.0,,309.05999755859375,,251200,,0
2024-04-15,,300.4100036621094,,305.7699890136719,,297.7200012207031,,304.7799987792969,,173100,,0
2024-04-16,,292.75,,300.0,,292.5199890136719,,300.0,,199600,,0
2024-04-17,,290.8599853515625,,299.2200012207031,,290.3999938964844,,297.0400085449219,,214100,,0
2024-04-18,,281.0199890136719,,286.6499938964844,,268.9200134277344,,275.8299865722656,,373400,,0
2024-04-19,,279.7300109863281,,285.2699890136719,,276.239990234375,,283.1199951171875,,294100,,0
2024-04-22,,280.1300048828125,,283.4200134277344,,277.7099914550781,,281.7300109863281,,217100,,0
2024-04-23,,285.2799987792969,,294.3299865722656,,284.04998779296875,,286.0400085449219,,250500,,0
2024-04-24,,278.2099914550781,,285.2699890136719,,277.3599853515625,,283.7900085449219,,209100,,0
2024-04-25,,275.6000061035156,,278.07000732421875,,272.3500061035156,,277.8800048828125,,164800,,0
2024-04-26,,275.94000244140625,,279.7699890136719,,274.9100036621094,,275.2699890136719,,179200,,0
2024-04-29,,277.1099853515625,,281.44000244140625,,275.510009765625,,277.44000244140625,,149400,,0
2024-04-30,,269.75,,274.75,,269.04998779296875,,274.20001220703125,,307300,,0
2024-05-01,,274.05999755859375,,279.70001220703125,,268.3299865722656,,270.0,,383500,,0
2024-05-02,,279.30999755859375,,279.3299865722656,,272.4800109863281,,275.989990234375,,236900,,0
2024-05-03,,279.8299865722656,,283.5,,279.57000732421875,,280.75,,196200,,0
2024-05-06,,281.9700012207031,,284.8800048828125,,280.0,,280.07000732421875,,207600,,0
2024-05-07,,279.9100036621094,,283.010009765625,,278.8800048828125,,281.4700012207031,,201700,,0
2024-05-08,,268.260009765625,,279.1499938964844,,267.69000244140625,,272.5199890136719,,270400,,0
2024-05-09,,277.30999755859375,,277.44000244140625,,266.5199890136719,,268.8299865722656,,200700,,0
2024-05-10,,282.0,,286.010009765625,,277.7900085449219,,279.05999755859375,,239400,,0
2024-05-13,,285.44000244140625,,286.95001220703125,,279.29998779296875,,281.2900085449219,,186600,,0
2024-05-14,,294.010009765625,,294.8500061035156,,288.0,,288.1700134277344,,197200,,0
2024-05-15,,300.9700012207031,,302.69000244140625,,295.0,,298.0400085449219,,234800,,0
2024-05-16,,295.7300109863281,,302.7099914550781,,295.1700134277344,,299.7900085449219,,224200,,0
2024-05-17,,293.8500061035156,,296.0,,290.8599853515625,,296.0,,189800,,0
2024-05-20,,291.8800048828125,,294.989990234375,,290.0,,293.0,,195200,,0
2024-05-21,,289.45001220703125,,292.8599853515625,,288.7099914550781,,291.2099914550781,,175900,,0
2024-05-22,,291.8399963378906,,295.5899963378906,,288.9200134277344,,288.9200134277344,,166200,,0
2024-05-23,,290.25,,293.2300109863281,,287.9700012207031,,292.57000732421875,,242000,,0
2024-05-24,,287.2099914550781,,292.17999267578125,,286.1600036621094,,292.04998779296875,,141600,,0
2024-05-28,,286.0899963378906,,289.55999755859375,,284.6099853515625,,287.0,,283700,,0
2024-05-29,,285.0,,285.95001220703125,,280.989990234375,,283.19000244140625,,193600,,0
2024-05-30,,282.010009765625,,285.42999267578125,,281.1700134277344,,282.6300048828125,,240900,,0
2024-05-31,,286.8599853515625,,287.739990234375,,282.9100036621094,,283.07000732421875,,323900,,0
2024-06-03,,288.9599914550781,,292.67999267578125,,284.9800109863281,,286.9599914550781,,233200,,0
2024-06-04,,288.4200134277344,,289.2699890136719,,284.54998779296875,,288.739990234375,,178700,,0
2024-06-05,,289.1000061035156,,289.8599853515625,,284.25,,289.1300048828125,,154200,,0
2024-06-06,,289.0,,294.739990234375,,286.55999755859375,,288.94000244140625,,232400,,0
2024-06-07,,287.0199890136719,,288.82000732421875,,284.739990234375,,287.7099914550781,,210300,,0
2024-06-10,,284.45001220703125,,288.94000244140625,,283.44000244140625,,284.7099914550781,,223200,,0
2024-06-11,,281.1700134277344,,283.6000061035156,,281.1199951171875,,282.7799987792969,,191900,,0
2024-06-12,,283.2900085449219,,287.1000061035156,,280.4700012207031,,284.8999938964844,,162300,,0
2024-06-13,,281.79998779296875,,283.94000244140625,,280.489990234375,,281.2799987792969,,297500,,0
2024-06-14,,282.260009765625,,283.4100036621094,,280.54998779296875,,281.3999938964844,,203900,,0
2024-06-17,,295.7699890136719,,299.1000061035156,,286.4700012207031,,286.8900146484375,,383300,,0
2024-06-18,,288.989990234375,,296.70001220703125,,287.6000061035156,,295.95001220703125,,398600,,0
2024-06-20,,285.6199951171875,,287.3500061035156,,280.0,,284.0,,359400,,0
2024-06-21,,287.9800109863281,,290.0,,282.9800109863281,,287.8900146484375,,1318000,,0
2024-06-24,,283.8800048828125,,289.57000732421875,,281.04998779296875,,289.1499938964844,,310800,,0
2024-06-25,,280.25,,284.3900146484375,,279.75,,282.30999755859375,,306600,,0
2024-06-26,,278.0299987792969,,281.29998779296875,,276.9200134277344,,279.989990234375,,217100,,0
2024-06-27,,271.989990234375,,278.19000244140625,,271.5299987792969,,277.8999938964844,,188000,,0
2024-06-28,,273.1099853515625,,275.5199890136719,,269.2099914550781,,273.1099853515625,,428300,,0
2024-07-01,,263.9700012207031,,276.2300109863281,,263.3900146484375,,273.67999267578125,,301000,,0
2024-07-02,,267.54998779296875,,270.3399963378906,,262.1199951171875,,263.5,,307600,,0
2024-07-03,,270.07000732421875,,271.07000732421875,,267.0,,268.8699951171875,,150100,,0
2024-07-05,,276.94000244140625,,277.6300048828125,,270.5899963378906,,271.3800048828125,,194000,,0
2024-07-08,,274.94000244140625,,279.67999267578125,,273.8599853515625,,279.45001220703125,,195600,,0
2024-07-09,,274.8800048828125,,276.1099853515625,,271.8800048828125,,275.3599853515625,,266400,,0
2024-07-10,,280.3500061035156,,281.94000244140625,,272.5799865722656,,274.67999267578125,,225800,,0
2024-07-11,,295.5199890136719,,295.69000244140625,,283.82000732421875,,284.05999755859375,,246500,,0
2024-07-12,,304.1499938964844,,304.44000244140625,,297.5400085449219,,297.57000732421875,,301900,,0
2024-07-15,,302.1099853515625,,307.82000732421875,,298.6099853515625,,304.6300048828125,,231400,,0
2024-07-16,,314.5199890136719,,314.9800109863281,,303.3699951171875,,304.4700012207031,,185500,,0
2024-07-17,,318.6400146484375,,320.2300109863281,,312.42999267578125,,313.07000732421875,,217700,,0
2024-07-18,,300.2699890136719,,323.1700134277344,,299.94000244140625,,317.1600036621094,,341700,,0
2024-07-19,,296.82000732421875,,299.3699951171875,,291.4800109863281,,299.010009765625,,298900,,0
2024-07-22,,301.9200134277344,,303.05999755859375,,291.6600036621094,,297.82000732421875,,235100,,0
2024-07-23,,305.2200012207031,,311.7200012207031,,304.989990234375,,307.25,,210300,,0
2024-07-24,,309.9100036621094,,313.05999755859375,,306.19000244140625,,306.19000244140625,,177200,,0
2024-07-25,,315.1700134277344,,324.3800048828125,,309.3900146484375,,309.3900146484375,,214800,,0
2024-07-26,,319.4200134277344,,323.55999755859375,,313.9599914550781,,316.1000061035156,,243300,,0
2024-07-29,,325.6300048828125,,327.04998779296875,,316.42999267578125,,319.79998779296875,,166600,,0
2024-07-30,,340.2300109863281,,342.1700134277344,,327.739990234375,,327.7900085449219,,242900,,0
2024-07-31,,338.3599853515625,,344.0,,333.2799987792969,,338.8500061035156,,325800,,0
2024-08-01,,341.25,,343.0,,332.9800109863281,,339.1400146484375,,294600,,0
2024-08-02,,335.92999267578125,,353.0899963378906,,324.79998779296875,,336.5400085449219,,448600,,0
2024-08-05,,328.67999267578125,,336.6000061035156,,316.6000061035156,,325.7699890136719,,263700,,0
2024-08-06,,326.92999267578125,,340.0799865722656,,326.9200134277344,,329.4599914550781,,217200,,0
2024-08-07,,318.69000244140625,,329.79998779296875,,318.30999755859375,,329.3900146484375,,163800,,0
2024-08-08,,328.3599853515625,,330.8800048828125,,318.1000061035156,,318.6000061035156,,240800,,0
2024-08-09,,325.2900085449219,,328.44000244140625,,322.25,,327.67999267578125,,172200,,0
2024-08-12,,318.4100036621094,,325.05999755859375,,313.1600036621094,,325.05999755859375,,229500,,0
2024-08-13,,326.0,,328.4800109863281,,319.45001220703125,,319.7900085449219,,166200,,0
2024-08-14,,320.45001220703125,,325.94000244140625,,318.70001220703125,,325.57000732421875,,123900,,0
2024-08-15,,325.6199951171875,,328.6600036621094,,319.1000061035156,,322.239990234375,,178000,,0
2024-08-16,,325.5799865722656,,328.1000061035156,,321.5400085449219,,325.5899963378906,,372900,,0
2024-08-19,,326.3299865722656,,327.6499938964844,,321.489990234375,,325.70001220703125,,176300,,0
2024-08-20,,318.69000244140625,,327.8900146484375,,318.69000244140625,,327.8900146484375,,293400,,0
2024-08-21,,316.2300109863281,,320.5400085449219,,316.07000732421875,,319.9800109863281,,161100,,0
2024-08-22,,310.0299987792969,,318.0400085449219,,309.1199951171875,,318.0400085449219,,176700,,0
2024-08-23,,314.94000244140625,,318.7900085449219,,309.2099914550781,,311.260009765625,,184100,,0
2024-08-26,,313.4200134277344,,316.92999267578125,,312.5,,315.2699890136719,,118100,,0
2024-08-27,,319.3699951171875,,320.5799865722656,,311.1099853515625,,315.0,,171300,,0
2024-08-28,,328.75,,331.1099853515625,,318.25,,318.25,,244600,,0
2024-08-29,,333.7099914550781,,334.8599853515625,,327.7900085449219,,330.4100036621094,,173000,,0
2024-08-30,,337.32000732421875,,338.0,,332.2799987792969,,334.8999938964844,,205400,,0
2024-09-03,,334.30999755859375,,338.7900085449219,,330.3699951171875,,333.5199890136719,,410900,,0
2024-09-04,,330.9100036621094,,334.3800048828125,,326.3999938964844,,331.1099853515625,,234500,,0
2024-09-05,,333.2799987792969,,334.9100036621094,,327.760009765625,,330.1700134277344,,156500,,0
2024-09-06,,329.75,,337.5,,327.4800109863281,,333.5400085449219,,133000,,0
2024-09-09,,323.0899963378906,,332.0400085449219,,319.30999755859375,,331.3699951171875,,485200,,0
2024-09-10,,324.2099914550781,,328.32000732421875,,319.010009765625,,322.510009765625,,209300,,0
2024-09-11,,319.20001220703125,,322.7099914550781,,314.4800109863281,,322.17999267578125,,210700,,0
2024-09-12,,321.92999267578125,,322.2200012207031,,311.0400085449219,,318.32000732421875,,147800,,0
2024-09-13,,326.2200012207031,,326.260009765625,,319.4700012207031,,323.6099853515625,,182400,,0
2024-09-16,,330.260009765625,,333.6000061035156,,325.5,,329.54998779296875,,199300,,0
2024-09-17,,333.6600036621094,,340.57000732421875,,330.1600036621094,,332.010009765625,,244100,,0
2024-09-18,,340.45001220703125,,345.67999267578125,,331.7200012207031,,335.1000061035156,,284300,,0
2024-09-19,,344.6000061035156,,347.70001220703125,,341.989990234375,,345.55999755859375,,264500,,0
2024-09-20,,330.010009765625,,343.6000061035156,,325.8800048828125,,343.6000061035156,,5791400,,0
2024-09-23,,326.6000061035156,,331.54998779296875,,322.3900146484375,,330.70001220703125,,252200,,0
2024-09-24,,327.8900146484375,,331.0899963378906,,324.8500061035156,,328.20001220703125,,235300,,0
2024-09-25,,315.54998779296875,,329.9599914550781,,315.30999755859375,,329.510009765625,,174800,,0
2024-09-26,,332.1000061035156,,332.1000061035156,,319.32000732421875,,319.32000732421875,,209800,,0
2024-09-27,,331.7699890136719,,337.0,,331.2699890136719,,333.4599914550781,,141700,,0
2024-09-30,,334.5799865722656,,335.4800109863281,,328.6400146484375,,330.8999938964844,,162100,,0
2024-10-01,,337.69000244140625,,339.45001220703125,,330.489990234375,,338.54998779296875,,207700,,0
2024-10-02,,342.6199951171875,,343.9700012207031,,333.260009765625,,335.67999267578125,,267400,,0
2024-10-03,,337.0899963378906,,340.9800109863281,,333.1099853515625,,339.4700012207031,,201900,,0
2024-10-04,,343.70001220703125,,343.8599853515625,,332.4599914550781,,338.57000732421875,,211300,,0
2024-10-07,,341.0199890136719,,343.8599853515625,,335.7799987792969,,340.7099914550781,,178500,,0
2024-10-08,,339.2200012207031,,344.1600036621094,,336.6400146484375,,339.42999267578125,,137000,,0
2024-10-09,,338.6099853515625,,339.0400085449219,,334.8699951171875,,339.0400085449219,,177500,,0
2024-10-10,,333.3999938964844,,337.75,,330.92999267578125,,336.2300109863281,,185000,,0
2024-10-11,,336.9200134277344,,339.989990234375,,334.07000732421875,,334.07000732421875,,157400,,0
2024-10-14,,341.05999755859375,,342.6400146484375,,334.3599853515625,,336.9100036621094,,151900,,0
2024-10-15,,342.1600036621094,,346.0899963378906,,340.739990234375,,342.3599853515625,,133300,,0
2024-10-16,,329.7900085449219,,340.989990234375,,329.0799865722656,,340.989990234375,,204600,,0
2024-10-17,,343.9800109863281,,350.5299987792969,,339.1499938964844,,345.0,,241600,,0
2024-10-18,,346.3699951171875,,347.1300048828125,,338.8399963378906,,343.95001220703125,,191000,,0
2024-10-21,,343.1199951171875,,344.70001220703125,,340.2699890136719,,343.760009765625,,134200,,0
2024-10-22,,339.8399963378906,,341.4100036621094,,335.2200012207031,,339.8900146484375,,156000,,0
2024-10-23,,335.0799865722656,,341.8500061035156,,332.9100036621094,,341.8500061035156,,164400,,0
2024-10-24,,328.0799865722656,,336.010009765625,,327.6499938964844,,335.2099914550781,,171800,,0
2024-10-25,,320.2300109863281,,330.3999938964844,,319.57000732421875,,328.510009765625,,197900,,0
2024-10-28,,328.5899963378906,,329.3399963378906,,319.75,,323.5,,178000,,0
2024-10-29,,331.6400146484375,,332.760009765625,,325.6600036621094,,327.6000061035156,,220700,,0
2024-10-30,,330.5799865722656,,337.8500061035156,,328.1700134277344,,331.6000061035156,,222000,,0
2024-10-31,,358.19000244140625,,359.2200012207031,,340.0,,348.4700012207031,,407200,,0
2024-11-01,,368.4200134277344,,372.2699890136719,,357.29998779296875,,362.8999938964844,,284300,,0
2024-11-04,,368.9200134277344,,372.1000061035156,,365.1300048828125,,367.05999755859375,,202100,,0
2024-11-05,,374.2799987792969,,376.3800048828125,,361.1300048828125,,363.1400146484375,,189100,,0
2024-11-06,,372.92999267578125,,387.989990234375,,359.6099853515625,,377.45001220703125,,215400,,0
2024-11-07,,372.8699951171875,,377.4599914550781,,369.9100036621094,,375.4800109863281,,155500,,0
2024-11-08,,369.25,,372.3999938964844,,368.3699951171875,,371.1700134277344,,149600,,0
2024-11-11,,365.95001220703125,,371.8399963378906,,363.04998779296875,,370.1700134277344,,173300,,0
2024-11-12,,364.5299987792969,,371.8399963378906,,363.2200012207031,,365.7099914550781,,212200,,0
2024-11-13,,363.20001220703125,,366.0,,358.54998779296875,,363.3599853515625,,132300,,0
2024-11-14,,350.2300109863281,,361.4100036621094,,348.6000061035156,,360.8299865722656,,148100,,0
2024-11-15,,320.30999755859375,,349.07000732421875,,319.25,,349.07000732421875,,286600,,0
2024-11-18,,313.1499938964844,,318.3800048828125,,306.4200134277344,,317.6300048828125,,312000,,0
2024-11-19,,320.6600036621094,,321.4599914550781,,310.0199890136719,,310.0199890136719,,235200,,0
2024-11-20,,323.69000244140625,,331.0,,319.6000061035156,,319.8399963378906,,276600,,0
2024-11-21,,325.5799865722656,,326.45001220703125,,320.32000732421875,,323.0299987792969,,159600,,0
2024-11-22,,332.9100036621094,,334.7099914550781,,321.6199951171875,,324.29998779296875,,184500,,0
2024-11-25,,336.0899963378906,,343.6600036621094,,333.04998779296875,,334.9800109863281,,330700,,0
2024-11-26,,337.7300109863281,,339.2099914550781,,326.6600036621094,,337.6000061035156,,167700,,0
2024-11-27,,338.4800109863281,,345.489990234375,,336.7699890136719,,341.75,,127600,,0
2024-11-29,,340.5299987792969,,342.2900085449219,,337.989990234375,,340.17999267578125,,78200,,0
2024-12-02,,338.7699890136719,,341.0799865722656,,335.82000732421875,,337.489990234375,,124500,,0
2024-12-03,,332.2799987792969,,337.6199951171875,,329.989990234375,,337.6199951171875,,112300,,0
2024-12-04,,338.44000244140625,,340.6199951171875,,325.44000244140625,,328.5,,332700,,0
2024-12-05,,322.3599853515625,,337.489990234375,,321.4200134277344,,337.489990234375,,145000,,0
2024-12-06,,325.5,,329.92999267578125,,320.3699951171875,,324.4100036621094,,151300,,0
2024-12-09,,345.6000061035156,,347.79998779296875,,324.8299865722656,,324.8299865722656,,228400,,0
2024-12-10,,339.8699951171875,,348.1300048828125,,338.5899963378906,,348.1300048828125,,171900,,0
2024-12-11,,341.510009765625,,343.0899963378906,,337.7200012207031,,341.260009765625,,159800,,0
2024-12-12,,340.010009765625,,342.489990234375,,337.29998779296875,,337.760009765625,,106400,,0
2024-12-13,,336.2799987792969,,340.5400085449219,,329.0799865722656,,340.5400085449219,,160800,,0
2024-12-16,,342.95001220703125,,344.5899963378906,,333.6000061035156,,333.6000061035156,,221100,,0
2024-12-17,,337.8500061035156,,351.0799865722656,,337.1600036621094,,342.9800109863281,,226500,,0
2024-12-18,,323.94000244140625,,338.5799865722656,,322.6199951171875,,337.5400085449219,,171900,,0
2024-12-19,,325.94000244140625,,330.44000244140625,,318.2699890136719,,322.989990234375,,182500,,0
2024-12-20,,327.4700012207031,,334.1000061035156,,325.7200012207031,,325.7200012207031,,691300,,0
2024-12-23,,328.3599853515625,,328.8900146484375,,323.70001220703125,,325.44000244140625,,103000,,0
2024-12-24,,330.5299987792969,,330.5299987792969,,323.55999755859375,,329.95001220703125,,40500,,0
2024-12-26,,331.3900146484375,,332.3399963378906,,328.3500061035156,,328.3500061035156,,86200,,0
2024-12-27,,330.8699951171875,,332.1300048828125,,326.55999755859375,,329.5899963378906,,77900,,0
2024-12-30,,326.3399963378906,,328.739990234375,,323.04998779296875,,328.0,,101300,,0
2024-12-31,,328.510009765625,,329.3900146484375,,325.75,,329.3900146484375,,103800,,0
2025-01-02,,326.1600036621094,,335.7900085449219,,324.55999755859375,,330.19000244140625,,108600,,0
2025-01-03,,330.75,,335.05999755859375,,324.2200012207031,,326.7799987792969,,111500,,0
2025-01-06,,343.4700012207031,,346.8699951171875,,331.44000244140625,,331.44000244140625,,174500,,0
2025-01-07,,343.989990234375,,351.9599914550781,,340.7200012207031,,344.4800109863281,,116700,,0
2025-01-08,,344.3800048828125,,347.1099853515625,,337.3699951171875,,339.32000732421875,,139000,,0
2025-01-10,,341.75,,344.3699951171875,,335.4200134277344,,335.6300048828125,,132700,,0
2025-01-13,,351.70001220703125,,352.79998779296875,,342.3399963378906,,342.3399963378906,,121500,,0
2025-01-14,,342.2300109863281,,355.04998779296875,,336.6700134277344,,351.70001220703125,,206300,,0
2025-01-15,,341.7900085449219,,350.82000732421875,,334.57000732421875,,344.6300048828125,,247200,,0
2025-01-16,,344.4700012207031,,345.489990234375,,335.6000061035156,,341.7900085449219,,147300,,0
2025-01-17,,342.4100036621094,,345.760009765625,,341.3800048828125,,341.7699890136719,,124300,,0
2025-01-21,,353.8599853515625,,354.7300109863281,,342.9599914550781,,344.510009765625,,144400,,0
2025-01-22,,360.5400085449219,,360.92999267578125,,351.6300048828125,,353.2900085449219,,153100,,0
2025-01-23,,352.4800109863281,,362.7799987792969,,343.6600036621094,,359.0299987792969,,217000,,0
2025-01-24,,354.7900085449219,,357.6099853515625,,350.69000244140625,,353.4200134277344,,121800,,0
2025-01-27,,358.8699951171875,,360.07000732421875,,352.8399963378906,,356.8299865722656,,154800,,0
2025-01-28,,367.0,,373.69000244140625,,365.5299987792969,,368.95001220703125,,200300,,0
2025-01-29,,355.9700012207031,,362.6700134277344,,351.3599853515625,,362.6700134277344,,140500,,0
2025-01-30,,358.8599853515625,,368.6499938964844,,355.3900146484375,,360.2300109863281,,180300,,0
2025-01-31,,360.8800048828125,,363.9599914550781,,356.6600036621094,,361.260009765625,,162700,,0
2025-02-03,,353.1099853515625,,358.3999938964844,,352.4200134277344,,353.25,,168000,,0
2025-02-04,,346.0299987792969,,354.8800048828125,,342.760009765625,,354.8800048828125,,174200,,0
2025-02-05,,350.94000244140625,,351.0199890136719,,346.0299987792969,,346.0299987792969,,113400,,0
2025-02-06,,345.4100036621094,,350.0,,339.6400146484375,,350.0,,118700,,0
2025-02-07,,342.1300048828125,,345.70001220703125,,336.29998779296875,,345.70001220703125,,231300,,0
2025-02-10,,327.07000732421875,,341.7799987792969,,323.5899963378906,,341.7799987792969,,254100,,0
2025-02-11,,314.7300109863281,,326.3500061035156,,314.1400146484375,,324.20001220703125,,155100,,0
2025-02-12,,312.3599853515625,,313.739990234375,,306.45001220703125,,310.70001220703125,,231600,,0
2025-02-13,,306.3599853515625,,315.0,,300.6400146484375,,314.6400146484375,,375700,,0
