Price,Adj Close,Close,Close.1,High,High.1,Low,Low.1,Open,Open.1,Volume,Volume.1,label
Ticker,MERLIN,CHAIN-USD,MERLIN,CHAIN-USD,MERLIN,CHAIN-USD,MERLIN,CHAIN-USD,MERLIN,CHAIN-USD,MERLIN,0
Date,,,,,,,,,,,,0
2024-01-01,,0.024329999461770058,,0.026955999433994293,,0.023643000051379204,,0.02622400037944317,,46913,,0
2024-01-02,,0.03168699890375137,,0.03210800141096115,,0.023144999518990517,,0.02433899976313114,,65574,,0
2024-01-03,,0.027357999235391617,,0.031856998801231384,,0.02715899981558323,,0.03169099986553192,,47080,,0
2024-01-04,,0.026491999626159668,,0.027379000559449196,,0.025429999455809593,,0.027379000559449196,,37723,,0
2024-01-05,,0.026009000837802887,,0.027344999834895134,,0.0250410009175539,,0.026489999145269394,,35339,,0
2024-01-06,,0.02499300055205822,,0.0260429996997118,,0.02481899969279766,,0.026009000837802887,,33593,,0
2024-01-07,,0.02474600076675415,,0.025902999565005302,,0.024644000455737114,,0.02503800019621849,,37450,,0
2024-01-08,,0.025767000392079353,,0.026291999965906143,,0.024607999250292778,,0.02474600076675415,,38514,,0
2024-01-09,,0.024430999532341957,,0.02659199945628643,,0.02438499964773655,,0.02580299973487854,,36291,,0
2024-01-10,,0.025668000802397728,,0.026079000905156136,,0.02415899932384491,,0.024424999952316284,,37719,,0
2024-01-11,,0.02767699956893921,,0.02847599983215332,,0.022021999582648277,,0.025746000930666924,,38168,,0
2024-01-12,,0.02660899981856346,,0.028303999453783035,,0.026016000658273697,,0.027681000530719757,,38270,,0
2024-01-13,,0.026280000805854797,,0.026551000773906708,,0.0256120003759861,,0.026523999869823456,,33070,,0
2024-01-14,,0.025582000613212585,,0.026427000761032104,,0.025324000045657158,,0.026280000805854797,,33240,,0
2024-01-15,,0.024622000753879547,,0.025837000459432602,,0.02437799982726574,,0.025584999471902847,,28193,,0
2024-01-16,,0.025609999895095825,,0.028033999726176262,,0.0245130006223917,,0.024543000385165215,,44700,,0
2024-01-17,,0.023753000423312187,,0.026233000680804253,,0.023677999153733253,,0.025537999346852303,,31888,,0
2024-01-18,,0.024335000663995743,,0.026220999658107758,,0.02356100082397461,,0.023778000846505165,,43883,,0
2024-01-19,,0.02571900002658367,,0.028022000566124916,,0.024109000340104103,,0.024328000843524933,,47411,,0
2024-01-20,,0.02487199939787388,,0.026179999113082886,,0.023965999484062195,,0.025717999786138535,,52727,,0
2024-01-21,,0.02561499923467636,,0.02898300066590309,,0.024709999561309814,,0.024858999997377396,,44688,,0
2024-01-22,,0.023103000596165657,,0.025676000863313675,,0.02227799966931343,,0.025585999712347984,,44611,,0
2024-01-23,,0.021071000024676323,,0.02337699942290783,,0.02050499990582466,,0.02315800078213215,,42871,,0
2024-01-24,,0.023665999993681908,,0.024114999920129776,,0.02081199921667576,,0.02104800008237362,,51690,,0
2024-01-25,,0.022981999441981316,,0.024960000067949295,,0.02264999970793724,,0.023665999993681908,,32448,,0
2024-01-26,,0.024344999343156815,,0.0248819999396801,,0.02206999994814396,,0.02293900027871132,,30654,,0
2024-01-27,,0.027720000594854355,,0.02782200090587139,,0.02399599924683571,,0.024348000064492226,,34874,,0
2024-01-28,,0.02656799927353859,,0.02783600054681301,,0.0262410007417202,,0.027720000594854355,,37590,,0
2024-01-29,,0.029162000864744186,,0.029913000762462616,,0.02631700038909912,,0.026491999626159668,,51965,,0
2024-01-30,,0.02762099914252758,,0.029186999425292015,,0.02729799970984459,,0.029162000864744186,,38507,,0
2024-01-31,,0.027473000809550285,,0.0288309995085001,,0.027018999680876732,,0.02759999968111515,,36533,,0
2024-02-01,,0.02502099983394146,,0.027522999793291092,,0.02301900088787079,,0.027476999908685684,,86339,,0
2024-02-02,,0.02366800047457218,,0.02505199983716011,,0.023473000153899193,,0.024986999109387398,,34369,,0
2024-02-03,,0.02228900045156479,,0.023708000779151917,,0.021911999210715294,,0.023667000234127045,,39693,,0
2024-02-04,,0.021685000509023666,,0.022319000214338303,,0.02144699916243553,,0.022278999909758568,,30532,,0
2024-02-05,,0.022214999422430992,,0.022822000086307526,,0.021030999720096588,,0.021730000153183937,,38887,,0
2024-02-06,,0.020322000607848167,,0.022678999230265617,,0.020287999883294106,,0.022297000512480736,,43993,,0
2024-02-07,,0.020246999338269234,,0.021508999168872833,,0.018201999366283417,,0.020323000848293304,,62665,,0
2024-02-08,,0.017514999955892563,,0.02105499990284443,,0.017153000459074974,,0.020222000777721405,,49049,,0
2024-02-09,,0.018200000748038292,,0.018995000049471855,,0.017064999788999557,,0.017573000863194466,,33283,,0
2024-02-10,,0.01875399984419346,,0.019068000838160515,,0.01761999912559986,,0.018201999366283417,,33194,,0
2024-02-11,,0.018379999324679375,,0.02032100036740303,,0.01829800009727478,,0.01866699941456318,,28305,,0
2024-02-12,,0.019693000242114067,,0.019693000242114067,,0.018259000033140182,,0.018355999141931534,,31113,,0
2024-02-13,,0.017833000048995018,,0.0207700002938509,,0.017077000811696053,,0.0207700002938509,,46517,,0
2024-02-14,,0.017867999151349068,,0.018844999372959137,,0.017441999167203903,,0.017834000289440155,,33869,,0
2024-02-15,,0.017500000074505806,,0.018254999071359634,,0.017355000600218773,,0.017826000228524208,,35416,,0
2024-02-16,,0.017319999635219574,,0.017940999940037727,,0.01705300062894821,,0.017548000440001488,,35521,,0
2024-02-17,,0.017436999827623367,,0.017589999362826347,,0.017118999734520912,,0.017331000417470932,,37914,,0
2024-02-18,,0.019804000854492188,,0.020225999876856804,,0.01623700000345707,,0.017438000068068504,,51002,,0
2024-02-19,,0.017534000799059868,,0.019991999492049217,,0.017268000170588493,,0.019828999415040016,,44582,,0
2024-02-20,,0.021585000678896904,,0.021991999819874763,,0.01742600090801716,,0.017537999898195267,,36811,,0
2024-02-21,,0.020162999629974365,,0.021595999598503113,,0.019982999190688133,,0.02158699929714203,,29844,,0
2024-02-22,,0.017345000058412552,,0.023600999265909195,,0.01681400090456009,,0.020160000771284103,,61760,,0
2024-02-23,,0.01750200055539608,,0.02000500075519085,,0.016659999266266823,,0.017335999757051468,,60100,,0
2024-02-24,,0.018286999315023422,,0.019711999222636223,,0.01748500019311905,,0.017508000135421753,,41001,,0
2024-02-25,,0.01810700073838234,,0.021869000047445297,,0.017513999715447426,,0.018290000036358833,,46956,,0
2024-02-26,,0.017349999397993088,,0.01820399984717369,,0.017155999317765236,,0.018099000677466393,,37196,,0
2024-02-27,,0.017748000100255013,,0.019308000802993774,,0.01724099926650524,,0.017349999397993088,,44353,,0
2024-02-28,,0.017607999965548515,,0.01826299913227558,,0.01704300008714199,,0.017806999385356903,,36144,,0
2024-02-29,,0.018211999908089638,,0.018933000043034554,,0.016294000670313835,,0.017611000686883926,,57321,,0
2024-03-01,,0.01837499998509884,,0.01945599913597107,,0.017727000638842583,,0.018008999526500702,,35789,,0
2024-03-02,,0.020186999812722206,,0.020963000133633614,,0.018393000587821007,,0.018393000587821007,,37432,,0
2024-03-03,,0.024390999227762222,,0.02461099997162819,,0.017183000221848488,,0.02010500058531761,,70749,,0
2024-03-04,,0.025947000831365585,,0.0291569996625185,,0.02214599959552288,,0.024466000497341156,,105794,,0
2024-03-05,,0.02562600001692772,,0.02858000062406063,,0.02421499975025654,,0.025973999872803688,,57502,,0
2024-03-06,,0.024531999602913857,,0.027191000059247017,,0.023516999557614326,,0.02562600001692772,,47870,,0
2024-03-07,,0.0244159996509552,,0.032175999134778976,,0.023370999842882156,,0.024531999602913857,,61536,,0
2024-03-08,,0.023530999198555946,,0.026055999100208282,,0.02251099981367588,,0.024414999410510063,,54850,,0
2024-03-09,,0.025862999260425568,,0.02712099999189377,,0.023117000237107277,,0.023530999198555946,,40216,,0
2024-03-10,,0.025107000023126602,,0.029131000861525536,,0.024546999484300613,,0.025862999260425568,,45900,,0
2024-03-11,,0.02825400047004223,,0.0308810006827116,,0.02486499957740307,,0.025107000023126602,,74234,,0
2024-03-12,,0.03017899952828884,,0.03039499931037426,,0.028140999376773834,,0.028255999088287354,,47729,,0
2024-03-13,,0.02925099991261959,,0.03084000013768673,,0.02417900040745735,,0.03017899952828884,,49310,,0
2024-03-14,,0.024461999535560608,,0.02936599962413311,,0.02374899946153164,,0.029205000028014183,,41795,,0
2024-03-15,,0.02340400032699108,,0.025475999340415,,0.023127999156713486,,0.024442000314593315,,42856,,0
2024-03-16,,0.023243999108672142,,0.027117999270558357,,0.02244500070810318,,0.023422999307513237,,35805,,0
2024-03-17,,0.02213899977505207,,0.02350199967622757,,0.018494000658392906,,0.023500999435782433,,40716,,0
2024-03-18,,0.02231300063431263,,0.02439500018954277,,0.020022999495267868,,0.020522000268101692,,37024,,0
2024-03-19,,0.019171999767422676,,0.0229250006377697,,0.01902100071310997,,0.02231300063431263,,39689,,0
2024-03-20,,0.019565999507904053,,0.020299000665545464,,0.016704000532627106,,0.019153999164700508,,47144,,0
2024-03-21,,0.02074900083243847,,0.020796999335289,,0.01951500028371811,,0.019530000165104866,,39244,,0
2024-03-22,,0.020370999351143837,,0.021727999672293663,,0.02029299922287464,,0.02074900083243847,,38751,,0
2024-03-23,,0.020462000742554665,,0.02198299951851368,,0.01996299996972084,,0.020351000130176544,,38823,,0
2024-03-24,,0.022230999544262886,,0.023242000490427017,,0.019957000389695168,,0.020462000742554665,,34794,,0
2024-03-25,,0.02432899922132492,,0.026827000081539154,,0.02220200002193451,,0.02222600020468235,,46182,,0
2024-03-26,,0.02327900007367134,,0.024344999343156815,,0.023063000291585922,,0.02432899922132492,,36434,,0
2024-03-27,,0.022616000846028328,,0.024658000096678734,,0.0223229993134737,,0.02327900007367134,,37066,,0
2024-03-28,,0.020219000056385994,,0.02262900024652481,,0.020047999918460846,,0.022616000846028328,,35672,,0
