Price,Close,High,Low,Open,Volume,label
Ticker,USUAL-USD,USUAL-USD,USUAL-USD,USUAL-USD,USUAL-USD,0
Date,,,,,,0
2024-11-19,0.28436601161956787,0.45027899742126465,0.26016899943351746,0.3364950120449066,138992827,0
2024-11-20,0.23726700246334076,0.3038330078125,0.20545800030231476,0.28436601161956787,34951386,0
2024-11-21,0.233707994222641,0.27493399381637573,0.20675499737262726,0.23726700246334076,32623030,0
2024-11-22,0.21945199370384216,0.2551409900188446,0.21166299283504486,0.233707994222641,11447507,0
2024-11-23,0.22059200704097748,0.23947200179100037,0.21428999304771423,0.21945199370384216,10146965,0
2024-11-24,0.22219300270080566,0.2341739982366562,0.21396400034427643,0.22059200704097748,7221348,0
2024-11-25,0.24060000479221344,0.2698169946670532,0.22039499878883362,0.22219300270080566,22011922,0
2024-11-26,0.24641300737857819,0.26499900221824646,0.22741200029850006,0.2409999966621399,11096906,0
2024-11-27,0.2917709946632385,0.32729700207710266,0.2413789927959442,0.24641300737857819,27241920,0
2024-11-28,0.3061319887638092,0.3303450047969818,0.28026100993156433,0.2917709946632385,28250573,0
2024-11-29,0.305633008480072,0.3079040050506592,0.28531399369239807,0.3061319887638092,10526693,0
2024-11-30,0.31423699855804443,0.3249950110912323,0.29823601245880127,0.305633008480072,9284690,0
2024-12-01,0.3590869903564453,0.3844749927520752,0.3061000108718872,0.31423699855804443,34312589,0
2024-12-02,0.3404119908809662,0.3684709966182709,0.3261300027370453,0.3590869903564453,15938197,0
2024-12-03,0.3396120071411133,0.3586609959602356,0.32741498947143555,0.3404189944267273,11848159,0
2024-12-04,0.36325499415397644,0.3763650059700012,0.3373219966888428,0.3396120071411133,11487703,0
2024-12-05,0.38594600558280945,0.3973729908466339,0.34721699357032776,0.36325499415397644,16845876,0
2024-12-06,0.49462300539016724,0.5497840046882629,0.38353100419044495,0.3897790014743805,95799510,0
2024-12-07,0.4823929965496063,0.5156210064888,0.43198999762535095,0.49462300539016724,25546209,0
2024-12-08,0.5334669947624207,0.5546500086784363,0.46053001284599304,0.4798870086669922,33804309,0
2024-12-09,0.5893359780311584,0.6362490057945251,0.5231130123138428,0.5334669947624207,73839664,0
2024-12-10,0.7205650210380554,0.7396829724311829,0.5565069913864136,0.5893359780311584,82554699,0
2024-12-11,0.795278012752533,0.8981660008430481,0.6723700165748596,0.7205650210380554,142153289,0
2024-12-12,0.6851649880409241,0.862159013748169,0.6615080237388611,0.795278012752533,90241252,0
2024-12-13,0.6780290007591248,0.7406179904937744,0.5606359839439392,0.6851649880409241,56682251,0
2024-12-14,0.6987119913101196,0.7484430074691772,0.6422520279884338,0.6780290007591248,43032556,0
2024-12-15,0.7176120281219482,0.7669900059700012,0.6804609894752502,0.6987119913101196,30125807,0
2024-12-16,0.8490250110626221,0.8977029919624329,0.7000150084495544,0.7176120281219482,86627744,0
2024-12-17,0.8397120237350464,0.8648399710655212,0.7750229835510254,0.8490250110626221,109674498,0
2024-12-18,0.9250220060348511,1.1678240299224854,0.6780549883842468,0.8397079706192017,1460898272,0
2024-12-19,1.4360359907150269,1.463081955909729,0.9249119758605957,0.9250220060348511,1483778566,0
2024-12-20,1.3663599491119385,1.6356170177459717,1.105931043624878,1.4360359907150269,1917639807,0
2024-12-21,1.0684030055999756,1.4376779794692993,0.9679970145225525,1.3663599491119385,850382736,0
2024-12-22,1.0977200269699097,1.2084219455718994,0.9845719933509827,1.0684030055999756,673771782,0
2024-12-23,1.2834149599075317,1.324036955833435,0.9991700053215027,1.0977200269699097,749626283,0
2024-12-24,1.3035390377044678,1.4305419921875,1.250251054763794,1.2834149599075317,763115665,0
2024-12-25,1.4030389785766602,1.4389530420303345,1.2295509576797485,1.3035390377044678,591231382,0
2024-12-26,1.2657769918441772,1.427940011024475,1.253862977027893,1.4030389785766602,331331648,0
2024-12-27,1.146177053451538,1.2908060550689697,1.1182459592819214,1.2657660245895386,410807669,0
2024-12-28,1.0751140117645264,1.2054100036621094,1.0367070436477661,1.146177053451538,339347905,0
2024-12-29,1.045611023902893,1.1318689584732056,1.0242949724197388,1.0751140117645264,217407984,0
2024-12-30,1.0107300281524658,1.1035020351409912,0.9749029874801636,1.045611023902893,242242365,0
2024-12-31,0.8995850086212158,1.0180599689483643,0.8695549964904785,1.0107300281524658,282254617,0
2025-01-01,0.9382609724998474,0.9668980240821838,0.8932710289955139,0.8995850086212158,207421910,0
2025-01-02,0.9961259961128235,1.0632790327072144,0.9357640147209167,0.9382629990577698,272391183,0
2025-01-03,1.0167779922485352,1.0592459440231323,0.9124820232391357,0.9961259961128235,282774964,0
2025-01-04,0.9510470032691956,1.044052004814148,0.9428529739379883,1.0167779922485352,166415751,0
2025-01-05,0.9925299882888794,1.03410804271698,0.9411540031433105,0.9510470032691956,192870204,0
2025-01-06,0.9523820281028748,1.0257270336151123,0.94309002161026,0.9925299882888794,164538934,0
2025-01-07,0.7757300138473511,0.95489102602005,0.7757300138473511,0.9523789882659912,227331285,0
2025-01-08,0.701233983039856,0.8042050004005432,0.6736209988594055,0.7757300138473511,184823680,0
2025-01-09,0.6944839954376221,0.7327430248260498,0.6412330269813538,0.701233983039856,146295681,0
2025-01-10,0.6655750274658203,0.7130159735679626,0.5590590238571167,0.6944789886474609,323666848,0
2025-01-11,0.6375659704208374,0.6832410097122192,0.6172990202903748,0.6655750274658203,223653465,0
2025-01-12,0.5894269943237305,0.6427760124206543,0.5763559937477112,0.6375659704208374,125158791,0
2025-01-13,0.5295730233192444,0.6059389710426331,0.4989759922027588,0.5894269943237305,197870622,0
2025-01-14,0.5388519763946533,0.5698720216751099,0.5290539860725403,0.5295730233192444,155111177,0
2025-01-15,0.5821229815483093,0.598537027835846,0.4990360140800476,0.5388519763946533,208388885,0
2025-01-16,0.5371860265731812,0.5821300148963928,0.5288569927215576,0.5821300148963928,133655601,0
2025-01-17,0.5476109981536865,0.5808470249176025,0.5355799794197083,0.5371860265731812,110664172,0
2025-01-18,0.5468130111694336,0.5605019927024841,0.4974839985370636,0.5476109981536865,211329278,0
2025-01-19,0.38801899552345276,0.5754650235176086,0.3766460120677948,0.5468130111694336,349184038,0
2025-01-20,0.38261398673057556,0.42001599073410034,0.3617889881134033,0.38801899552345276,140106727,0
2025-01-21,0.3897939920425415,0.41516000032424927,0.3519020080566406,0.38261398673057556,78460249,0
2025-01-22,0.3675509989261627,0.40668898820877075,0.3655399978160858,0.3897939920425415,84818833,0
2025-01-23,0.3612610101699829,0.3904300034046173,0.3508400022983551,0.3675459921360016,63033581,0
2025-01-24,0.31973400712013245,0.362542986869812,0.3179750144481659,0.3612630069255829,53262088,0
2025-01-25,0.31872299313545227,0.34049999713897705,0.31276699900627136,0.3197360038757324,41622381,0
2025-01-26,0.3401069939136505,0.3515380024909973,0.3162490129470825,0.31872299313545227,62442354,0
2025-01-27,0.3128730058670044,0.3464469909667969,0.290353000164032,0.3401069939136505,58971398,0
2025-01-28,0.28425198793411255,0.32226499915122986,0.2802659869194031,0.3128730058670044,32633355,0
2025-01-29,0.2944520115852356,0.31069299578666687,0.27733999490737915,0.28425198793411255,33418765,0
2025-01-30,0.44617199897766113,0.4615040123462677,0.29302000999450684,0.2944679856300354,380003861,0
2025-01-31,0.3850570023059845,0.44652000069618225,0.3785859942436218,0.44617199897766113,243492028,0
2025-02-01,0.31726598739624023,0.3975360095500946,0.31381499767303467,0.38504499197006226,89089272,0
2025-02-02,0.30520200729370117,0.3612760007381439,0.2897090017795563,0.31726598739624023,191507570,0
2025-02-03,0.31566599011421204,0.3208000063896179,0.24120500683784485,0.30520200729370117,130559572,0
2025-02-04,0.268326997756958,0.31995299458503723,0.2632089853286743,0.31566599011421204,60865563,0
2025-02-05,0.24705299735069275,0.2745549976825714,0.24178500473499298,0.268326997756958,51164952,0
2025-02-06,0.23023700714111328,0.2888199985027313,0.22535200417041779,0.24705299735069275,125928628,0
2025-02-07,0.24779699742794037,0.27998799085617065,0.22985400259494781,0.23023700714111328,124636910,0
2025-02-08,0.27546700835227966,0.27717000246047974,0.23877599835395813,0.24779699742794037,56694219,0
2025-02-09,0.2568509876728058,0.2864539921283722,0.24713799357414246,0.27546700835227966,45948350,0
2025-02-10,0.25005900859832764,0.26275399327278137,0.24331800639629364,0.2568509876728058,38660011,0
2025-02-11,0.24945099651813507,0.2800329923629761,0.2457669973373413,0.25005900859832764,68175365,0
2025-02-12,0.2524940073490143,0.2548060119152069,0.2287839949131012,0.24945099651813507,50860048,0
2025-02-13,0.24780599772930145,0.2627120018005371,0.24156500399112701,0.2524940073490143,44799779,0
2025-02-14,0.2612740099430084,0.26923298835754395,0.24470600485801697,0.24780599772930145,41749756,0
2025-02-15,0.24917300045490265,0.27363699674606323,0.24670599400997162,0.2612740099430084,28637059,0
2025-02-16,0.24375900626182556,0.25994598865509033,0.2412099987268448,0.24917300045490265,27357415,0
2025-02-17,0.23273000121116638,0.25949400663375854,0.22633099555969238,0.24375900626182556,73280547,0
2025-02-18,0.21811600029468536,0.23543600738048553,0.206168994307518,0.23273000121116638,46955426,0
2025-02-19,0.20448100566864014,0.21972699463367462,0.2035440057516098,0.21811600029468536,28874157,0
2025-02-20,0.21341699361801147,0.21348699927330017,0.20115600526332855,0.20448100566864014,87807222,0
2025-02-21,0.2072650045156479,0.2317660003900528,0.20481500029563904,0.21341699361801147,56003173,0
2025-02-22,0.2304150015115738,0.23607300221920013,0.2064249962568283,0.2072650045156479,53311452,0
2025-02-23,0.223021999001503,0.23913800716400146,0.21444299817085266,0.2304150015115738,44222083,0
2025-02-24,0.18776899576187134,0.22701199352741241,0.1856900006532669,0.223021999001503,44466954,0
2025-02-25,0.22013700008392334,0.22755500674247742,0.18129000067710876,0.18776899576187134,67630847,0
2025-02-26,0.22897300124168396,0.23442499339580536,0.21198700368404388,0.22013700008392334,44934187,0
2025-02-27,0.2204750031232834,0.23340800404548645,0.21836699545383453,0.22897300124168396,27492465,0
2025-02-28,0.23398800194263458,0.2431029975414276,0.20952700078487396,0.2204750031232834,44587313,0
2025-03-01,0.2264530062675476,0.2458149939775467,0.22324499487876892,0.23398800194263458,33179795,0
2025-03-02,0.2531000077724457,0.2595610022544861,0.2241629958152771,0.2264530062675476,50145625,0
2025-03-03,0.20792700350284576,0.2531690001487732,0.20666199922561646,0.2531000077724457,39226485,0
2025-03-04,0.20894600450992584,0.21478000283241272,0.19726799428462982,0.20792800188064575,33961157,0
2025-03-05,0.20049099624156952,0.21038100123405457,0.19629499316215515,0.20894600450992584,28800021,0
2025-03-06,0.19433100521564484,0.2031259983778,0.19116300344467163,0.2004850059747696,29778677,0
2025-03-07,0.19027400016784668,0.2015170007944107,0.1880130022764206,0.19433100521564484,32868594,0
2025-03-08,0.18456700444221497,0.19285500049591064,0.1772029995918274,0.19027400016784668,18301651,0
2025-03-09,0.16996000707149506,0.18524600565433502,0.1676589995622635,0.18456700444221497,19261438,0
2025-03-10,0.16582399606704712,0.17810699343681335,0.16422200202941895,0.16996000707149506,20343383,0
2025-03-11,0.16822099685668945,0.172433003783226,0.1566700041294098,0.16584999859333038,21701771,0
2025-03-12,0.16811199486255646,0.17051100730895996,0.16215699911117554,0.16822099685668945,15655207,0
2025-03-13,0.16701200604438782,0.1720000058412552,0.16241399943828583,0.16811199486255646,19105378,0
2025-03-14,0.17252899706363678,0.17771899700164795,0.16672399640083313,0.16701200604438782,15931981,0
2025-03-15,0.17897799611091614,0.18096399307250977,0.17134299874305725,0.17252899706363678,13285025,0
2025-03-16,0.16792500019073486,0.1847209930419922,0.16643300652503967,0.17897699773311615,18154088,0
2025-03-17,0.18081599473953247,0.18323799967765808,0.1679210066795349,0.16792400181293488,19417806,0
2025-03-18,0.15905700623989105,0.18259799480438232,0.1547739952802658,0.18081599473953247,32890014,0
2025-03-19,0.1563819944858551,0.15992100536823273,0.15252399444580078,0.15905700623989105,29759144,0
2025-03-20,0.14473800361156464,0.15706300735473633,0.14456400275230408,0.1563819944858551,22021358,0
2025-03-21,0.1362680047750473,0.14596900343894958,0.1339620053768158,0.14473800361156464,26294136,0
2025-03-22,0.1358499974012375,0.1420769989490509,0.13470999896526337,0.13626599311828613,15580921,0
2025-03-23,0.138032004237175,0.1382710039615631,0.13414299488067627,0.1358499974012375,15353588,0
2025-03-24,0.14083999395370483,0.14277799427509308,0.13499100506305695,0.138032004237175,20718122,0
2025-03-25,0.1471319943666458,0.1484449952840805,0.1366109997034073,0.14083999395370483,34831148,0
2025-03-26,0.14278599619865417,0.15281899273395538,0.14115099608898163,0.1471319943666458,25969627,0
2025-03-27,0.14399799704551697,0.14762599766254425,0.1410669982433319,0.14278599619865417,18901023,0
2025-03-28,0.12936800718307495,0.14684399962425232,0.12626899778842926,0.14399799704551697,29192529,0
2025-03-29,0.12221600115299225,0.1303980052471161,0.11914099752902985,0.12936800718307495,17306844,0
2025-03-30,0.12314099818468094,0.12590700387954712,0.12039300054311752,0.12221600115299225,13406368,0
2025-03-31,0.12238399684429169,0.12673500180244446,0.12076599895954132,0.12314099818468094,18491118,0
2025-04-01,0.11979299783706665,0.12520499527454376,0.11717599630355835,0.12238399684429169,19382466,0
2025-04-02,0.11011199653148651,0.12018799781799316,0.10640999674797058,0.11979299783706665,26738964,0
2025-04-03,0.11388000100851059,0.11532899737358093,0.10882700234651566,0.11011199653148651,20207802,0
2025-04-04,0.12463700026273727,0.1545870006084442,0.11306300014257431,0.11388099938631058,146312100,0
2025-04-05,0.11837200075387955,0.13112899661064148,0.11072099953889847,0.12463100254535675,46413743,0
2025-04-06,0.11864099651575089,0.139506995677948,0.1130559965968132,0.11837100237607956,70074855,0
2025-04-07,0.12496200203895569,0.13388599455356598,0.11177299916744232,0.11864099651575089,83016043,0
2025-04-08,0.1299930065870285,0.13699999451637268,0.12355499714612961,0.12496200203895569,44697252,0
